"TimeFrame_Name","TimeFrame_Value","Depth","n","ndays","mean","median","min","max","range","sd","var","cv","q01","q05","q10","q25","q50","q75","q90","q95","q99","n_below_2"
"Year_Month","202010",2,28,28,12.2553358516484,11.702625,8.86415384615385,16.1959583333333,7.33180448717949,2.09039968370549,4.36977083763603,0.17057057505481,9.03025230769231,9.6674,10.2091375,10.5988854166667,11.702625,14.0063125,15.2510791666667,15.65541875,16.0873283333333,0
"Year_Month","202010",3,28,28,12.3363392857143,11.7758958333333,8.973,16.2714166666667,7.29841666666667,2.08545341985824,4.34911596639844,0.169049616061812,9.13519125,9.76100208333333,10.2989416666667,10.6780104166667,11.7758958333333,14.0957708333333,15.3080958333333,15.7312458333333,16.1652054166667,0
"Year_Month","202010",4,28,28,12.3238315018315,11.7627291666667,8.94961538461538,16.2565416666667,7.30692628205128,2.08264559131048,4.33741265900497,0.168993351702428,9.11731048076923,9.75797291666667,10.2944,10.66996875,11.7627291666667,14.0850208333333,15.2813791666667,15.7133291666667,16.1513991666667,0
"Year_Month","202010",5,28,28,12.3384766483516,11.7773333333333,8.97084615384615,16.2645,7.29365384615384,2.08046439632808,4.32833210438876,0.168615985232344,9.13724144230769,9.77326666666667,10.3120708333333,10.6854375,11.7773333333333,14.1085208333333,15.2844541666667,15.72836875,16.162305,0
"Year_Month","202010",6,28,28,12.3145438415751,11.7601666666667,8.97876923076923,16.1700416666667,7.19127243589744,2.05948502353081,4.24147856214772,0.167240057774434,9.13997653846154,9.76163958333333,10.3048083333333,10.6753125,11.7601666666667,14.1005208333333,15.2350708333333,15.6541291666667,16.0729316666667,0
"Year_Month","202010",7,28,28,12.2097126831502,11.6767291666667,8.90253846153846,15.9267916666667,7.0242532051282,2.01739042402012,4.06986412292809,0.165228328984693,9.06296432692308,9.68334583333333,10.2295458333333,10.6014166666667,11.6767291666667,14.0285520833333,15.0795041666667,15.3700833333333,15.8186116666667,0
"Year_Month","202010",8,28,28,12.224543956044,11.7531458333333,8.95523076923077,15.3785833333333,6.42335256410256,1.93167827175504,3.73138094557054,0.158016387253448,9.12280471153846,9.76309583333333,10.3096208333333,10.6823645833333,11.7531458333333,14.1005416666667,15.0386041666667,15.11236875,15.3146945833333,0
"Year_Month","202010",9,28,28,12.0317132554945,11.6388333333333,8.85084615384615,14.7584583333333,5.90761217948718,1.84899332654466,3.41877632160668,0.153676644986555,9.00999644230769,9.63343333333333,10.1967583333333,10.5448541666667,11.6388333333333,13.97034375,14.6182166666667,14.6902979166667,14.7479733333333,0
"Year_Month","202010",10,28,28,12.0049902701465,11.7096666666667,8.93876923076923,14.4473333333333,5.5085641025641,1.75386495551382,3.07604228217949,0.146094658641686,9.07997403846154,9.67099166666667,10.2541541666667,10.4844270833333,11.7096666666667,13.9815104166667,14.3940416666667,14.4118604166667,14.4394133333333,0
"Month_Day","0101",1,2,2,1.92472916666667,1.92472916666667,1.43320833333333,2.41625,0.983041666666666,0.695115428688926,0.483185459201389,0.361149735104164,1.44303875,1.48236041666667,1.5315125,1.67896875,1.92472916666667,2.17048958333333,2.31794583333333,2.36709791666667,2.40641958333333,1
"Month_Day","0101",2,2,2,3.18264583333333,3.18264583333333,2.503,3.86229166666667,1.35929166666667,0.961164355110364,0.923836917534722,0.302001669505178,2.51659291666667,2.57096458333333,2.63892916666667,2.84282291666667,3.18264583333333,3.52246875,3.7263625,3.79432708333333,3.84869875,0
"Month_Day","0101",3,2,2,3.588,3.588,2.95166666666667,4.22433333333333,1.27266666666667,0.899911230190079,0.809840222222222,0.250811379651639,2.96439333333333,3.0153,3.07893333333333,3.26983333333333,3.588,3.90616666666667,4.09706666666667,4.1607,4.21160666666667,0
"Month_Day","0101",4,2,2,3.85466666666667,3.85466666666667,3.43408333333333,4.27525,0.841166666666667,0.594794654108084,0.353780680555556,0.154305081487742,3.442495,3.47614166666667,3.5182,3.644375,3.85466666666667,4.06495833333333,4.19113333333333,4.23319166666667,4.26683833333333,0
"Month_Day","0101",5,2,2,4.26225,4.26225,4.22758333333333,4.29691666666667,0.0693333333333328,0.0490260701622669,0.00240355555555552,0.0115023919672161,4.22827666666667,4.23105,4.23451666666667,4.24491666666667,4.26225,4.27958333333333,4.28998333333333,4.29345,4.29622333333333,0
"Month_Day","0101",6,2,2,4.358125,4.358125,4.29691666666667,4.41933333333333,0.122416666666667,0.0865616551302535,0.00749292013888894,0.0198621322541812,4.29814083333333,4.3030375,4.30915833333333,4.32752083333333,4.358125,4.38872916666667,4.40709166666667,4.4132125,4.41810916666667,0
"Month_Day","0101",7,2,2,4.28395833333333,4.28395833333333,4.13233333333333,4.43558333333333,0.30325,0.214430131394821,0.0459802812500001,0.0500542056458269,4.13536583333333,4.14749583333333,4.16265833333333,4.20814583333333,4.28395833333333,4.35977083333333,4.40525833333333,4.42042083333333,4.43255083333333,0
"Month_Day","0101",8,2,2,4.49841666666667,4.49841666666667,4.36625,4.63058333333333,0.264333333333334,0.186911892493645,0.0349360555555557,0.0415505957637638,4.36889333333333,4.37946666666667,4.39268333333333,4.43233333333333,4.49841666666667,4.5645,4.60415,4.61736666666667,4.62794,0
"Month_Day","0101",9,2,2,4.44045833333333,4.44045833333333,4.272,4.60891666666667,0.336916666666666,0.238236059694767,0.0567564201388888,0.053651231879915,4.27536916666667,4.28884583333333,4.30569166666667,4.35622916666667,4.44045833333333,4.5246875,4.575225,4.59207083333333,4.6055475,0
"Month_Day","0101",10,2,2,4.584,4.584,4.48,4.688,0.207999999999999,0.147078210486801,0.0216319999999999,0.0320851244517455,4.48208,4.4904,4.5008,4.532,4.584,4.636,4.6672,4.6776,4.68592,0
"Month_Day","0102",1,2,2,1.9254375,1.9254375,1.47883333333333,2.37204166666667,0.893208333333333,0.631593669512334,0.398910563368055,0.328026056162474,1.48776541666667,1.52349375,1.56815416666667,1.70213541666667,1.9254375,2.14873958333333,2.28272083333333,2.32738125,2.36310958333333,1
"Month_Day","0102",2,2,2,3.14875,3.14875,2.503,3.7945,1.2915,0.913228407902426,0.833986125,0.290028871108353,2.515915,2.567575,2.63215,2.825875,3.14875,3.471625,3.66535,3.729925,3.781585,0
"Month_Day","0102",3,2,2,3.60425,3.60425,2.956,4.2525,1.2965,0.916763941808359,0.840456125000001,0.254356368678188,2.968965,3.020825,3.08565,3.280125,3.60425,3.928375,4.12285,4.187675,4.239535,0
"Month_Day","0102",4,2,2,3.85845833333333,3.85845833333333,3.44275,4.27416666666667,0.831416666666667,0.587900362991516,0.345626836805556,0.152366648076157,3.45106416666667,3.48432083333333,3.52589166666667,3.65060416666667,3.85845833333333,4.0663125,4.191025,4.23259583333333,4.2658525,0
"Month_Day","0102",5,2,2,4.28445833333333,4.28445833333333,4.27633333333333,4.29258333333333,0.0162499999999994,0.011490485194281,0.000132031249999991,0.00268189915744643,4.27649583333333,4.27714583333333,4.27795833333333,4.28039583333333,4.28445833333333,4.28852083333333,4.29095833333333,4.29177083333333,4.29242083333333,0
"Month_Day","0102",6,2,2,4.33754166666667,4.33754166666667,4.285,4.39008333333333,0.105083333333333,0.0743051375896861,0.00552125347222218,0.0171307028957692,4.28605083333333,4.29025416666667,4.29550833333333,4.31127083333333,4.33754166666667,4.3638125,4.379575,4.38482916666667,4.3890325,0
"Month_Day","0102",7,2,2,4.2841875,4.2841875,4.15445833333333,4.41391666666667,0.259458333333334,0.18346474693536,0.0336593133680557,0.0428236968936023,4.15705291666667,4.16743125,4.18040416666667,4.21932291666667,4.2841875,4.34905208333333,4.38797083333333,4.40094375,4.41132208333333,0
"Month_Day","0102",8,2,2,4.553125,4.553125,4.46483333333333,4.64141666666667,0.176583333333332,0.124863272444524,0.0155908368055554,0.0274236425410073,4.46659916666667,4.4736625,4.48249166666667,4.50897916666667,4.553125,4.59727083333333,4.62375833333333,4.6325875,4.63965083333333,0
"Month_Day","0102",9,2,2,4.454,4.454,4.298,4.61,0.312,0.220617315730203,0.0486720000000001,0.0495324013763365,4.30112,4.3136,4.3292,4.376,4.454,4.532,4.5788,4.5944,4.60688,0
"Month_Day","0102",10,2,2,4.59645833333333,4.59645833333333,4.50491666666667,4.688,0.183083333333333,0.129459466522237,0.0167597534722222,0.0281650473329437,4.5067475,4.51407083333333,4.523225,4.5506875,4.59645833333333,4.64222916666667,4.66969166666667,4.67884583333333,4.68616916666667,0
"Month_Day","0103",1,2,2,1.9030625,1.9030625,1.48225,2.323875,0.841625,0.595118744716128,0.3541663203125,0.31271634258787,1.49066625,1.52433125,1.5664125,1.69265625,1.9030625,2.11346875,2.2397125,2.28179375,2.31545875,1
"Month_Day","0103",2,2,2,3.15741666666667,3.15741666666667,2.503,3.81183333333333,1.30883333333333,0.925484925442993,0.856522347222222,0.293114600683996,2.51608833333333,2.56844166666667,2.63388333333333,2.83020833333333,3.15741666666667,3.484625,3.68095,3.74639166666667,3.798745,0
"Month_Day","0103",3,2,2,3.6176875,3.6176875,2.979625,4.25575,1.276125,0.902356641141683,0.8142475078125,0.249429128729799,2.99238625,3.04343125,3.1072375,3.29865625,3.6176875,3.93671875,4.1281375,4.19194375,4.24298875,0
"Month_Day","0103",4,2,2,3.87541666666667,3.87541666666667,3.48858333333333,4.26225,0.773666666666667,0.547064946377992,0.299280055555556,0.141162871874764,3.49632,3.52726666666667,3.56595,3.682,3.87541666666667,4.06883333333333,4.18488333333333,4.22356666666667,4.25451333333333,0
"Month_Day","0103",5,2,2,4.34079166666667,4.34079166666667,4.337,4.34458333333333,0.00758333333333372,0.00536222642399826,2.87534722222252e-05,0.00123531070730145,4.33707583333333,4.33737916666667,4.33775833333333,4.33889583333333,4.34079166666667,4.3426875,4.343825,4.34420416666667,4.3445075,0
"Month_Day","0103",6,2,2,4.324,4.324,4.29691666666667,4.35108333333333,0.0541666666666671,0.0383016173142717,0.00146701388888891,0.00885791334742638,4.29745833333333,4.299625,4.30233333333333,4.31045833333333,4.324,4.33754166666667,4.34566666666667,4.348375,4.35054166666667,0
"Month_Day","0103",7,2,2,4.31804166666667,4.31804166666667,4.2135,4.42258333333333,0.209083333333334,0.147844242833088,0.021857920138889,0.0342387253866443,4.21559083333333,4.22395416666667,4.23440833333333,4.26577083333333,4.31804166666667,4.3703125,4.401675,4.41212916666667,4.4204925,0
"Month_Day","0103",8,2,2,4.517375,4.517375,4.40958333333333,4.62516666666667,0.215583333333333,0.1524404369108,0.0232380868055555,0.0337453580698524,4.41173916666667,4.4203625,4.43114166666667,4.46347916666667,4.517375,4.57127083333333,4.60360833333333,4.6143875,4.62301083333333,0
"Month_Day","0103",9,2,2,4.467,4.467,4.324,4.61,0.286,0.202232539419353,0.0408980000000001,0.0452725631115632,4.32686,4.3383,4.3526,4.3955,4.467,4.5385,4.5814,4.5957,4.60714,0
"Month_Day","0103",10,2,2,4.59754166666667,4.59754166666667,4.50708333333333,4.688,0.180916666666666,0.127927401829666,0.0163654201388887,0.027825175083713,4.5088925,4.51612916666667,4.525175,4.5523125,4.59754166666667,4.64277083333333,4.66990833333333,4.67895416666667,4.68619083333333,0
"Month_Day","0104",1,2,2,1.8918125,1.8918125,1.49125,2.292375,0.801125,0.566480920078073,0.3209006328125,0.299438194894088,1.49926125,1.53130625,1.5713625,1.69153125,1.8918125,2.09209375,2.2122625,2.25231875,2.28436375,1
"Month_Day","0104",2,2,2,3.16791666666667,3.16791666666667,2.512,3.82383333333333,1.31183333333333,0.927606245786553,0.860453347222222,0.292812704180945,2.52511833333333,2.57759166666667,2.64318333333333,2.83995833333333,3.16791666666667,3.495875,3.69265,3.75824166666667,3.810715,0
"Month_Day","0104",3,2,2,3.621,3.621,2.99491666666667,4.24708333333333,1.25216666666667,0.885415541175755,0.783960680555556,0.244522380882562,3.00743833333333,3.057525,3.12013333333333,3.30795833333333,3.621,3.93404166666667,4.12186666666667,4.184475,4.23456166666667,0
"Month_Day","0104",4,2,2,3.89902083333333,3.89902083333333,3.52495833333333,4.27308333333333,0.748125000000001,0.529004260675186,0.279845507812501,0.135676182120559,3.53243958333333,3.56236458333333,3.59977083333333,3.71198958333333,3.89902083333333,4.08605208333333,4.19827083333333,4.23567708333333,4.26560208333333,0
"Month_Day","0104",5,2,2,4.35,4.35,4.337,4.363,0.0259999999999998,0.0183847763108501,0.000337999999999995,0.00422638535881611,4.33726,4.3383,4.3396,4.3435,4.35,4.3565,4.3604,4.3617,4.36274,0
"Month_Day","0104",6,2,2,4.351625,4.351625,4.298,4.40525,0.10725,0.075837202282257,0.00575128124999996,0.0174273293958595,4.2990725,4.3033625,4.308725,4.3248125,4.351625,4.3784375,4.394525,4.3998875,4.4041775,0
"Month_Day","0104",7,2,2,4.38954166666667,4.38954166666667,4.2785,4.50058333333333,0.222083333333333,0.157036630988512,0.0246605034722221,0.0357751772083674,4.28072083333333,4.28960416666667,4.30070833333333,4.33402083333333,4.38954166666667,4.4450625,4.478375,4.48947916666667,4.4983625,0
"Month_Day","0104",8,2,2,4.48758333333333,4.48758333333333,4.376,4.59916666666667,0.223166666666667,0.157802663334798,0.0249016805555556,0.0351642859003096,4.37823166666667,4.38715833333333,4.39831666666667,4.43179166666667,4.48758333333333,4.543375,4.57685,4.58800833333333,4.596935,0
"Month_Day","0104",9,2,2,4.46970833333333,4.46970833333333,4.32941666666667,4.61,0.280583333333333,0.198402377687926,0.0393635034722222,0.0443882157160722,4.3322225,4.34344583333333,4.357475,4.3995625,4.46970833333333,4.53985416666667,4.58194166666667,4.59597083333333,4.60719416666667,0
"Month_Day","0104",10,2,2,4.6165,4.6165,4.545,4.688,0.143,0.101116269709676,0.0102245,0.0219032318227393,4.54643,4.55215,4.5593,4.58075,4.6165,4.65225,4.6737,4.68085,4.68657,0
"Month_Day","0105",1,2,2,1.874625,1.874625,1.50025,2.249,0.74875,0.529446202413428,0.28031328125,0.282427793512531,1.5077375,1.5376875,1.575125,1.6874375,1.874625,2.0618125,2.174125,2.2115625,2.2415125,1
"Month_Day","0105",2,2,2,3.24308333333333,3.24308333333333,2.526625,3.95954166666667,1.43291666666667,1.01322509187522,1.02662508680556,0.312426474355749,2.54095416666667,2.59827083333333,2.66991666666667,2.88485416666667,3.24308333333333,3.6013125,3.81625,3.88789583333333,3.9452125,0
"Month_Day","0105",3,2,2,3.634,3.634,3.009,4.259,1.25,0.883883476483185,0.781250000000001,0.243226052967305,3.0215,3.0715,3.134,3.3215,3.634,3.9465,4.134,4.1965,4.2465,0
"Month_Day","0105",4,2,2,3.91466666666667,3.91466666666667,3.52591666666667,4.30341666666667,0.777500000000001,0.549775522372541,0.302253125000001,0.140439932486174,3.53369166666667,3.56479166666667,3.60366666666667,3.72029166666667,3.91466666666667,4.10904166666667,4.22566666666667,4.26454166666667,4.29564166666667,0
"Month_Day","0105",5,2,2,4.30333333333333,4.30333333333333,4.2415,4.36516666666667,0.123666666666667,0.0874455386067365,0.00764672222222224,0.0203204195058257,4.24273666666667,4.24768333333333,4.25386666666667,4.27241666666667,4.30333333333333,4.33425,4.3528,4.35898333333333,4.36393,0
"Month_Day","0105",6,2,2,4.33897916666667,4.33897916666667,4.21420833333333,4.46375,0.249541666666667,0.176452604688593,0.0311355217013889,0.040666847641066,4.21670375,4.22668541666667,4.2391625,4.27659375,4.33897916666667,4.40136458333333,4.43879583333333,4.45127291666667,4.46125458333333,0
"Month_Day","0105",7,2,2,4.262875,4.262875,4.08691666666667,4.43883333333333,0.351916666666667,0.248842661412566,0.061922670138889,0.0583743744333498,4.09043583333333,4.1045125,4.12210833333333,4.17489583333333,4.262875,4.35085416666667,4.40364166666667,4.4212375,4.43531416666667,0
"Month_Day","0105",8,2,2,4.51141666666667,4.51141666666667,4.389,4.63383333333333,0.244833333333333,0.173123310260506,0.0299716805555555,0.038374489224118,4.39144833333333,4.40124166666667,4.41348333333333,4.45020833333333,4.51141666666667,4.572625,4.60935,4.62159166666667,4.631385,0
"Month_Day","0105",9,2,2,4.47729166666667,4.47729166666667,4.34458333333333,4.61,0.265416666666667,0.18767792483993,0.0352230034722223,0.0419177348300061,4.3472375,4.35785416666667,4.371125,4.4109375,4.47729166666667,4.54364583333333,4.58345833333333,4.59672916666667,4.60734583333333,0
"Month_Day","0105",10,2,2,4.631125,4.631125,4.57425,4.688,0.11375,0.0804333963599701,0.00646953125000005,0.0173680037485428,4.5753875,4.5799375,4.585625,4.6026875,4.631125,4.6595625,4.676625,4.6823125,4.6868625,0
"Month_Day","0106",1,2,2,1.87125,1.87125,1.498,2.2445,0.7465,0.527855212155758,0.278631125,0.282086953723852,1.505465,1.535325,1.57265,1.684625,1.87125,2.057875,2.16985,2.207175,2.237035,1
"Month_Day","0106",2,2,2,3.28945833333333,3.28945833333333,2.53,4.04891666666667,1.51891666666667,1.07403627505727,1.15355392013889,0.326508551323982,2.54518916666667,2.60594583333333,2.68189166666667,2.90972916666667,3.28945833333333,3.6691875,3.897025,3.97297083333333,4.0337275,0
"Month_Day","0106",3,2,2,3.65008333333333,3.65008333333333,3.02925,4.27091666666667,1.24166666666667,0.877990919973296,0.770868055555555,0.240539965746891,3.04166666666667,3.09133333333333,3.15341666666667,3.33966666666667,3.65008333333333,3.9605,4.14675,4.20883333333333,4.2585,0
"Month_Day","0106",4,2,2,3.91095833333333,3.91095833333333,3.52066666666667,4.30125,0.780583333333333,0.551955768281199,0.304655170138889,0.141130567302865,3.5284725,3.55969583333333,3.598725,3.7158125,3.91095833333333,4.10610416666667,4.22319166666667,4.26222083333333,4.29344416666667,0
"Month_Day","0106",5,2,2,4.27079166666667,4.27079166666667,4.19483333333333,4.34675,0.151916666666667,0.107421305175256,0.0115393368055556,0.0251525509927526,4.1963525,4.20242916666667,4.210025,4.2328125,4.27079166666667,4.30877083333333,4.33155833333333,4.33915416666667,4.34523083333333,0
